umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
33.0,Laki-laki,PNS,Banda Aceh,5688052.506961648,0,0.0,57.08851882951912,164.4226345072135,Shoulder & Head,0,S1,0.2760154002309625
37.0,Laki-laki,PNS,Jambi,13305550.15952994,0,0.0,58.13320995277083,153.6288459287453,Deadbuoy,0,S1,0.3531406647827813
32.0,Laki-laki,Freelance,Manokwari,7697376.94637303,0,0.0,72.4791978305539,168.80641633679755,Shoulder & Head,0,S1,0.11908787257913114
36.0,Perempuan,PNS,Bengkulu,10513544.76224237,0,0.0,56.841857166653796,163.73621446412864,Moonsilk,1,SMA,0.266736722228656
42.0,Laki-laki,Pegawai swasta,Medan,7726134.077059687,0,0.0,72.50804772858132,171.918992702897,Moonsilk,0,S1,0.2653750957433989
21.0,Laki-laki,Pegawai swasta,Surabaya,8651600.64044901,0,1.0,62.143937681904404,160.95008100907827,Shoulder & Head,1,S2,0.5815864103059515
35.0,Laki-laki,PNS,Pangkalpinang,5559055.122674165,0,0.0,52.18708438396956,154.82494114346332,Moonsilk,1,S1,0.3508560894316267
25.0,Laki-laki,Pegawai swasta,Palembang,9313974.483968768,0,0.0,52.199848734146244,164.23426769391918,Moonsilk,0,SMA,0.2638348245439709
38.0,Perempuan,PNS,Kupang,6843484.35481141,0,0.0,45.86982790608651,143.39799010213977,Deadbuoy,0,SMP,0.16055373122269406
33.0,Laki-laki,PNS,Samarinda,11933783.536378816,0,0.0,45.300479971003284,139.63530748894146,Deadbuoy,0,S1,0.3596482327261285
23.0,Laki-laki,Pegawai swasta,Jayapura,12158676.384824708,0,0.0,46.03687424484947,145.9033192570269,Deadbuoy,1,S1,0.2888406502084513
34.0,Laki-laki,Pegawai swasta,Sofifi,6479608.720963951,0,0.0,45.358446622250604,148.97620515688172,Moonsilk,0,S2,0.1037602851908798
36.0,Laki-laki,PNS,Surabaya,12758118.94140015,0,0.0,68.1941182350631,164.01762308689976,Merpati,0,S2,0.4285202646204347
27.0,Laki-laki,Freelance,Kupang,10936515.39663234,0,0.0,48.73060559869924,154.3473847584293,Deadbuoy,1,SD,0.2356896855045833
50.0,Perempuan,PNS,Bandung,5352804.2347642565,0,0.0,51.51890146597067,146.71812120665538,Moonsilk,0,S1,0.2609734360068546
32.0,Laki-laki,Freelance,Palangkaraya,6076861.985019095,0,0.0,60.29999255613518,151.6947657586501,Moonsilk,0,S1,0.112423096276244
64.0,Laki-laki,PNS,Jayapura,9749200.039512277,1,0.0,70.04128991632922,163.0778688980369,Pantone,1,S1,0.7851104830213249
36.0,Perempuan,Pegawai swasta,Manado,4267360.231211007,0,0.0,63.6044451465204,166.3516026060826,Pantone,0,SMA,0.09942179441527003
45.0,Laki-laki,PNS,Pangkalpinang,7260952.863296238,0,0.0,56.55228761951871,157.8442443347194,Merpati,0,S1,0.4188204367917593
25.0,Perempuan,PNS,Manokwari,5445625.466520367,0,1.0,61.49163036148077,153.83245194196238,Deadbuoy,1,S3,0.6801544382957876
40.0,Laki-laki,PNS,Jambi,10830678.669037243,0,0.0,73.80182675110001,163.88084503061003,Moonsilk,0,S1,0.30959443218107063
55.0,Laki-laki,PNS,Mamuju,8903679.869659426,0,0.0,54.96051919173886,148.49638780653564,Pantone,0,S1,0.5131488302764398
41.0,Laki-laki,Pegawai swasta,Manado,7384808.7552710725,0,0.0,56.59623332776837,161.2897793584406,Pantone,1,S1,0.40433750722286
39.0,Laki-laki,Pegawai swasta,Manokwari,12067234.427191138,0,0.0,58.561075883748686,165.57525666650275,Pantone,1,SMA,0.3755864426173255
47.0,Perempuan,PNS,Banda Aceh,20012020.940968167,0,0.0,46.413053470045405,155.96191105783143,Deadbuoy,0,S1,0.3741315824231067
35.0,Laki-laki,Pegawai swasta,Kendari,10009037.304324416,0,1.0,49.016698779312094,144.65291995719988,Pantone,1,SMA,0.6049413835809645
28.0,Perempuan,PNS,Palembang,10125088.074202897,0,0.0,84.49888770293181,165.38973116372355,Moonsilk,0,S1,0.30174669214437666
33.0,Laki-laki,PNS,Manado,12097157.319926292,0,1.0,87.45318557480586,176.71139639862344,Deadbuoy,0,SMP,0.5599657858837706
49.0,Laki-laki,PNS,Kendari,8094874.078308715,0,0.0,50.18642117565564,149.7067311549341,Pantone,0,SMA,0.4912287970207403
56.0,Laki-laki,PNS,Padang,11994865.222756704,0,0.0,68.4566873936767,154.8670838806441,Moonsilk,1,S1,0.5785593793072901
42.0,Laki-laki,Pegawai swasta,Palembang,7024267.491702887,0,0.0,61.858383233491715,156.07892766033032,Moonsilk,1,SMA,0.4261326769157903
63.0,Perempuan,Freelance,Kupang,12021351.16738716,1,0.0,61.798126420076095,167.42503775703466,Shoulder & Head,0,S1,0.3125816217110233
58.0,Perempuan,Freelance,Denpasar,12263692.665599154,0,0.0,51.2580278282296,163.15616449728878,Deadbuoy,0,SMA,0.20919809166906927
52.0,Perempuan,Pegawai swasta,Palu,5921379.805733708,0,1.0,51.895567391918725,154.23643123481847,Moonsilk,1,S1,0.7125661981691924
29.0,Laki-laki,Pegawai swasta,Makassar,9620611.014391564,0,0.0,50.08470995836167,154.87080132053586,Moonsilk,0,S1,0.238625866130448
31.0,Perempuan,PNS,Surabaya,20096991.61612862,0,0.0,55.451410099693696,165.65732397612956,Merpati,0,S1,0.2560808417971334
26.0,Laki-laki,Freelance,Banjarmasin,5203272.132366417,0,0.0,49.16161943230047,162.35620544994032,Merpati,1,SMA,0.16327340458600506
14.0,Laki-laki,Pegawai swasta,Banda Aceh,9317700.573453128,0,0.0,57.54415993207199,155.98686012595832,Pantone,0,SMP,0.2598489984904515
45.0,Perempuan,Freelance,Tanjung Pinang,6614209.3182718735,0,0.0,49.85165074143581,148.05008326737445,Shoulder & Head,0,S1,0.037917337432731284
30.0,Laki-laki,Pegawai swasta,Medan,8483332.63080289,0,0.0,63.15635985001812,155.0012937016209,Moonsilk,1,S1,0.4064606446755441
23.0,Laki-laki,PNS,Medan,7267623.774754799,0,0.0,51.237507712247314,149.92706474224363,Moonsilk,0,SMA,0.38240443350256215
26.0,Laki-laki,Pegawai swasta,Banda Lampung,3984943.9092948805,0,1.0,51.30604253407192,140.62432032260386,Merpati,0,S1,0.5035681729289903
45.0,Laki-laki,PNS,Kendari,9282705.94282993,0,0.0,61.35281249125346,155.68796587291862,Pantone,0,SMA,0.5493429348826908
39.0,Perempuan,Pegawai swasta,Manado,8478709.21074313,0,0.0,50.165264460417134,152.95213287307394,Merpati,1,S1,0.28849670986000503
49.0,Laki-laki,PNS,Mamuju,4666348.446840344,0,1.0,54.88420904681762,165.85467045015966,Shoulder & Head,1,S1,0.7671389576968305
40.0,Laki-laki,PNS,Samarinda,9263914.67702147,0,0.0,56.503999502338154,160.32279739658796,Deadbuoy,0,S1,0.2926915753612046
25.0,Laki-laki,PNS,Gorontalo,7101983.589997574,0,0.0,53.97561422831011,149.48129892932425,Shoulder & Head,0,SMA,0.38992439977289306
53.0,Laki-laki,Pegawai swasta,Gorontalo,6331008.22637006,0,0.0,48.973725221271636,158.54458612912757,Merpati,0,SMA,0.4662479523098472
26.0,Laki-laki,Freelance,Bengkulu,8342329.743938877,0,1.0,52.46158002134033,152.51319288319812,Moonsilk,1,SMA,0.5533374224683713
34.0,Laki-laki,Pegawai swasta,Manokwari,5595843.652414093,0,1.0,46.31568756329754,154.93965786829108,Deadbuoy,0,SMA,0.4885375074578721
47.0,Perempuan,Pegawai swasta,Bandung,7100440.504338146,0,0.0,58.677461688299616,158.63226682428137,Pantone,0,S1,0.20313674756427305
35.0,Perempuan,PNS,Sofifi,6811151.103132257,0,1.0,50.38447448765324,153.32800587237855,Deadbuoy,1,SMP,0.5398091720543859
24.0,Laki-laki,Freelance,Denpasar,18104742.53268886,0,1.0,63.46268608767602,162.7145596028986,Merpati,0,S1,0.36853131649069204
51.0,Laki-laki,PNS,Sofifi,14258046.550531985,0,0.0,61.333467366257885,154.22761217833377,Moonsilk,1,SD,0.6743014020364548
24.0,Laki-laki,PNS,Serang,6506600.783706288,0,1.0,52.960617982605676,153.43950124042863,Merpati,1,SMA,0.6677946365712237
57.0,Laki-laki,PNS,Banda Aceh,13557052.633613415,0,0.0,61.59454773847969,152.2497317100087,Merpati,0,S1,0.4641091853343622
41.0,Laki-laki,PNS,Jakarta,9772426.7227483,0,1.0,94.24838199925932,185.02746159754483,Merpati,0,S1,0.7897675101695347
34.0,Laki-laki,Pegawai swasta,Semarang,6133152.148494708,0,0.0,53.13896794719966,159.20159782451168,Shoulder & Head,1,SMA,0.3232478621160759
57.0,Laki-laki,Pengangguran,Yogyakarta,11225688.931734987,0,0.0,65.71792118717943,166.2552004204631,Deadbuoy,1,S1,0.9014996903958192
46.0,Perempuan,PNS,Kupang,6343849.684432212,0,0.0,60.73749386126798,159.49415375190662,Moonsilk,0,S1,0.3995069166380633
58.0,Perempuan,PNS,Denpasar,8533855.590632128,0,0.0,52.336302871775636,148.65179566517858,Shoulder & Head,1,S1,0.5688580267021163
36.0,Perempuan,Pegawai swasta,Samarinda,26362615.61603377,0,0.0,50.24482550830356,155.98101688981453,Merpati,1,S1,0.2901847581644472
50.0,Laki-laki,PNS,Yogyakarta,11422334.22746704,0,0.0,45.20374050952816,150.07907570876625,Moonsilk,0,SMA,0.40403912077746573
39.0,Perempuan,Pegawai swasta,Medan,10819367.515119737,0,0.0,55.90036110254172,161.76619361307664,Moonsilk,0,S1,0.15923068342501134
59.0,Laki-laki,Pegawai swasta,Tanjungselor,4240584.552065665,1,0.0,47.69765988266326,156.1752873599674,Shoulder & Head,1,S1,0.5704637668540365
45.0,Laki-laki,PNS,Samarinda,8585458.420521442,0,1.0,61.57660827991499,160.76122772383854,Moonsilk,1,SMA,0.7890796783944276
49.0,Laki-laki,PNS,Ambon,6421567.8957942985,0,0.0,50.391570733356154,159.80612433358783,Shoulder & Head,0,S1,0.4462315877130819
44.0,Laki-laki,Pegawai swasta,Makassar,4797146.87567934,0,0.0,59.27296577280376,159.88818735792094,Pantone,1,S1,0.4142470882687319
35.0,Laki-laki,PNS,Jambi,13350617.001180595,0,0.0,51.893051785718136,162.0668673453409,Merpati,1,S2,0.453755423172929
57.0,Laki-laki,PNS,Palu,27067065.08976237,0,1.0,49.97601806220225,156.5148006356658,Moonsilk,0,S1,0.8642532481722586
55.0,Perempuan,Pegawai swasta,Gorontalo,10136550.761598753,0,0.0,56.43964736303542,160.45947789804978,Moonsilk,1,S1,0.4010541572572709
42.0,Laki-laki,Pengangguran,Banda Lampung,8662149.318810673,0,0.0,44.85099909007623,154.76877879173168,Shoulder & Head,1,SMA,0.9321050277091348
32.0,Laki-laki,Freelance,Kendari,9969963.926970098,0,1.0,58.18233839285551,165.3426415161681,Merpati,0,S1,0.34162446834218724
42.0,Perempuan,Pegawai swasta,Manado,4231113.557013008,0,0.0,51.57081596270707,158.31877275033628,Deadbuoy,1,S1,0.3967743197185599
43.0,Perempuan,Freelance,Denpasar,6374811.152117819,0,0.0,57.787845490691595,158.8841621028852,Pantone,0,S1,0.05544967821473355
54.0,Perempuan,Freelance,Jayapura,12291753.947813096,0,0.0,63.96747619074776,160.45451199819198,Moonsilk,1,S1,0.3203547621917908
31.0,Perempuan,Pegawai swasta,Kendari,8055118.643657632,0,0.0,112.79155822817735,178.41890506733571,Pantone,1,S1,0.2810893966852577
55.0,Laki-laki,Pegawai swasta,Banda Lampung,14097064.337207405,0,0.0,50.84562254824953,158.43614007076297,Deadbuoy,0,S2,0.39341279939225504
31.0,Perempuan,PNS,Palu,5538025.131658729,0,0.0,,148.84526958576998,Deadbuoy,0,S1,0.22303473446755376
40.0,Perempuan,PNS,Palembang,8417006.173257915,0,1.0,45.169235591882845,150.4438801041936,Shoulder & Head,0,SMA,0.5256499394002544
39.0,Perempuan,PNS,Yogyakarta,12591952.812653406,0,0.0,69.37341674639886,157.35674063113657,Shoulder & Head,0,S1,0.28136401172607817
48.0,Laki-laki,PNS,Banda Lampung,9385234.119074132,0,0.0,54.73131562068457,156.37638654420968,Shoulder & Head,0,S1,0.4007730915504915
47.0,Laki-laki,Pengangguran,Surabaya,2848783.849439703,0,0.0,49.166856446217686,151.11579253438575,Shoulder & Head,0,S1,0.6966891019895683
44.0,Perempuan,Freelance,Banda Aceh,6662236.522107933,0,0.0,54.70529483155686,163.63687649935983,Deadbuoy,1,S1,0.33956976820704543
27.0,Perempuan,PNS,Pekanbaru,10369526.743582193,0,0.0,53.7199541258733,148.61835837106145,Shoulder & Head,0,SD,0.1559960857951252
49.0,Laki-laki,Pegawai swasta,Banjarmasin,4781870.4901911225,0,0.0,53.92431202542085,149.90857783244027,Pantone,0,S3,0.2993265842977493
44.0,Perempuan,Freelance,Bandung,10216131.982641952,0,0.0,52.92359986481935,164.0526919798654,Shoulder & Head,1,S1,0.2041902137040394
28.0,Perempuan,Pegawai swasta,Jakarta,5362238.492849493,0,0.0,54.05073526331215,149.29299534235813,Merpati,0,SD,0.07176109063388808
39.0,Laki-laki,Pegawai swasta,Manado,6579540.162558177,0,0.0,68.97957175337251,163.84175143752898,Pantone,1,S1,0.37219241046980894
28.0,Laki-laki,PNS,Makassar,13613198.33170776,0,0.0,72.13622844336058,177.24484677042582,Moonsilk,1,S1,0.4452861686788567
57.0,Perempuan,Pegawai swasta,Manado,5507576.783802191,0,1.0,61.62420036350024,168.21033994388867,Pantone,1,S1,0.7704429479974204
36.0,Perempuan,PNS,Bengkulu,7260220.579215648,0,0.0,62.15680315086466,156.62870041261846,Merpati,0,S1,0.2386281035612912
39.0,Laki-laki,Pegawai swasta,Kendari,10189682.359757144,0,1.0,49.848928375087254,143.70592129928542,Pantone,1,S2,0.6986957962885434
48.0,Perempuan,PNS,Pangkalpinang,5729709.3687073365,0,0.0,45.5058505346377,160.33892778719812,Moonsilk,1,S1,0.4705356779775436
48.0,Laki-laki,Pegawai swasta,Semarang,10695127.862527348,0,1.0,45.770867744731035,148.99616882158668,Pantone,0,S1,0.6280014138203053
46.0,Perempuan,PNS,Bandung,3127080.564914881,0,0.0,47.633881681440656,156.17217323749153,Moonsilk,1,S1,0.4041236900751552
54.0,Laki-laki,Pegawai swasta,Surabaya,10780948.700926952,0,1.0,69.29368946930676,164.3384922725535,Merpati,1,S2,0.7819695494243613
32.0,Laki-laki,PNS,Pekanbaru,12647046.211150846,0,0.0,46.203263540332614,164.4464191521583,Shoulder & Head,1,SMA,0.4555873692079537
43.0,Perempuan,PNS,Kendari,4369531.231377916,0,1.0,58.25776009910677,161.02195468682154,Deadbuoy,1,SMA,0.7274010874484105
60.0,Laki-laki,PNS,Makassar,10089505.888663247,1,0.0,46.94007069994665,148.19031396089886,Deadbuoy,0,SMA,0.5854492413115601
56.0,Laki-laki,Pegawai swasta,Mataram,18141587.159959134,0,0.0,59.541730942022184,156.01460102768797,Merpati,1,SMA,0.5781741073367168
39.0,Perempuan,Pegawai swasta,Jayapura,26151676.65214181,0,0.0,48.04956679856467,158.99354006273109,Shoulder & Head,1,S1,0.18710058453567208
37.0,Perempuan,Pegawai swasta,Semarang,11102064.10891344,0,0.0,56.25461836508745,160.9474099173402,Merpati,0,S1,0.09418152791232748
26.0,Laki-laki,Pegawai swasta,Semarang,26476000.82098552,0,1.0,77.28215528486898,155.5827843201426,Shoulder & Head,0,S2,0.572190969203666
44.0,Laki-laki,Pegawai swasta,Tanjung Pinang,6535807.151195527,0,0.0,47.22451264544674,158.9434627898491,Moonsilk,0,S1,0.27811656793043704
30.0,Perempuan,Pegawai swasta,Kendari,4659068.255314052,0,0.0,51.52289239377889,156.81006918863775,Merpati,1,SMA,0.1589330525567573
59.0,Perempuan,Freelance,Samarinda,11428739.146150388,1,1.0,65.92421751060078,159.87032887862568,Merpati,0,S1,0.6107618297393665
63.0,Laki-laki,Freelance,Tanjungselor,9626139.812960377,1,1.0,60.95247482864089,155.9076058949438,Moonsilk,0,S2,0.7493376455636667
50.0,Perempuan,Freelance,Tanjungselor,5220757.61914235,0,0.0,59.478988148182744,163.37383529598782,Shoulder & Head,1,S2,0.16500438039677498
36.0,Perempuan,PNS,Denpasar,27050445.616964296,0,1.0,42.534529294877345,153.9991391081078,Merpati,0,SMA,0.5120931789517117
33.0,Laki-laki,PNS,Banda Lampung,15015356.97980163,0,0.0,61.75610679138082,163.52753132975198,Pantone,1,S1,0.3757240029142998
37.0,Laki-laki,Pegawai swasta,Kendari,7466085.457705137,0,0.0,46.6630099013075,150.78079242313655,Deadbuoy,1,S1,0.31639095802957856
39.0,Laki-laki,PNS,Palangkaraya,5628137.117722651,0,0.0,66.01573880941898,165.60077036213082,Deadbuoy,1,S1,0.3069375476593537
35.0,Laki-laki,PNS,Pontianak,8648962.221022794,0,1.0,58.1313542874652,154.22564017100825,Pantone,1,S1,0.7455096606497491
51.0,Perempuan,PNS,Mamuju,3655770.866991335,0,0.0,52.28100088401468,161.1502164670894,Deadbuoy,1,SMP,0.4713101170603021
45.0,Laki-laki,PNS,Manokwari,7489912.425555185,0,0.0,50.02157327683911,160.2443258698026,Merpati,0,S1,0.3748762909361626
47.0,Laki-laki,PNS,Palangkaraya,8655803.704085298,0,1.0,52.62547410487046,156.6638757059388,Moonsilk,0,S1,0.7977233180565119
44.0,Laki-laki,PNS,Jambi,14844857.820948595,0,0.0,54.404956787590656,162.06665338966215,Pantone,1,SMP,0.5494512169640688
56.0,Laki-laki,Pegawai swasta,Kupang,15082768.538722485,0,0.0,62.14158581021288,166.69371735344302,Moonsilk,1,S3,0.5154694340525834
50.0,Perempuan,Pengangguran,Palu,14990906.403887754,0,0.0,54.60236262158822,155.9850118895707,Pantone,0,SMA,0.6219529928725066
42.0,Laki-laki,PNS,Palangkaraya,5865569.922027473,0,0.0,52.09944143756961,154.65916394904747,Moonsilk,0,S1,0.4574937182442757
43.0,Laki-laki,Pegawai swasta,Pekanbaru,5388922.275620316,0,1.0,63.302149910272156,159.6750881593579,Deadbuoy,0,SMA,0.6305955149554511
57.0,Laki-laki,PNS,Pontianak,6356452.543403158,0,0.0,45.28361889442493,145.84316817504612,Pantone,1,S1,0.5617638749808012
40.0,Laki-laki,Pegawai swasta,Ambon,12037031.970661968,0,0.0,54.34176501760952,155.47577242673137,Merpati,0,S2,0.18220015836628067
36.0,Laki-laki,Pegawai swasta,Surabaya,4919827.121234435,0,1.0,43.343737457504695,136.97003006178352,Merpati,0,S1,0.5782231760519871
48.0,Laki-laki,PNS,Palembang,6964551.3088348,0,0.0,54.96473060343338,150.21370422645995,Merpati,0,SMA,0.3607208602995448
38.0,Perempuan,PNS,Bandung,11346202.919896802,0,0.0,56.66290760462513,162.23669156008376,Merpati,1,S1,0.3266296183549552
38.0,Laki-laki,PNS,Yogyakarta,3697926.3836387116,0,0.0,59.13137365772731,166.5055427672226,Moonsilk,1,SMA,0.4386724439287844
51.0,Laki-laki,PNS,Medan,28771115.95597136,0,0.0,44.867571438497656,145.2247053437597,Moonsilk,1,SMA,0.585391422913056
40.0,Laki-laki,Pegawai swasta,Manokwari,5145646.602798988,0,1.0,46.04999101154178,153.43622589503076,Deadbuoy,1,S1,0.6939407615392479
23.0,Laki-laki,Pegawai swasta,Palu,25109542.59758384,0,0.0,69.22880757154894,158.78909209765757,Deadbuoy,1,SMA,0.3500995380869696
63.0,Laki-laki,Pegawai swasta,Banjarmasin,7847425.083318843,1,0.0,44.05362815784428,157.24699803385374,Moonsilk,0,SMA,0.5611577141180231
48.0,Laki-laki,Pegawai swasta,Pekanbaru,13998025.369157182,0,0.0,58.00918829144378,152.61541027675702,Shoulder & Head,1,S2,0.4637413479032476
22.0,Perempuan,PNS,Semarang,5657450.598740104,0,0.0,65.59739955329073,164.29399745290766,Shoulder & Head,0,SMA,0.3218910648972131
45.0,Laki-laki,Freelance,Bengkulu,2865844.495658238,0,1.0,52.698248624740344,155.21513313880052,Moonsilk,0,S2,0.4832247347607251
24.0,Perempuan,Pegawai swasta,Pangkalpinang,20626976.20659239,0,0.0,50.14528697417047,155.21836384941983,Moonsilk,0,SMA,0.18751006253081134
35.0,Perempuan,Freelance,Surabaya,12338400.391069528,0,0.0,53.33198848764483,144.52991831006784,Merpati,0,SMA,-0.029572809040104894
39.0,Laki-laki,Pegawai swasta,Yogyakarta,6109439.431254286,0,0.0,60.76758003185711,161.16779846072475,Moonsilk,0,S1,0.1962871443707476
22.0,Perempuan,Pegawai swasta,Sofifi,8606799.770972334,0,1.0,44.70275226542896,147.66777459803947,Deadbuoy,1,SMA,0.5289145041003303
44.0,Perempuan,PNS,Tanjungselor,4397457.629248401,0,1.0,53.038189311900865,162.1047415881171,Shoulder & Head,0,S1,0.6074149526461307
38.0,Laki-laki,Pegawai swasta,Palembang,9036540.546494164,0,0.0,47.623572049720345,161.29833929193995,Shoulder & Head,0,SMP,0.2643691082698058
26.0,Laki-laki,Pegawai swasta,Kendari,6902416.409299917,0,0.0,59.828224070976106,157.29752195024057,Shoulder & Head,1,S1,0.3037585651203357
53.0,Laki-laki,PNS,Semarang,7898248.344505289,0,0.0,46.548561112548285,153.00135203452828,Shoulder & Head,0,S1,0.5471417049882009
47.0,Laki-laki,Pegawai swasta,Padang,10012151.708675314,0,0.0,51.49552237007543,152.3071571248304,Deadbuoy,0,S1,0.32071622014006895
41.0,Perempuan,Pegawai swasta,Pekanbaru,7572849.134417625,0,0.0,58.3227386151972,154.4895942477039,Merpati,1,S1,0.35166392853981315
46.0,Perempuan,Freelance,Semarang,8103562.419047313,0,0.0,48.13566317209045,154.91478760141922,Merpati,1,S1,0.2283532651410063
34.0,Laki-laki,Pegawai swasta,Banjarmasin,3129556.5883401623,0,0.0,54.68568468147032,155.69450454505488,Moonsilk,1,SMA,0.31597746463719906
30.0,Laki-laki,PNS,Surabaya,11397251.10838318,0,0.0,55.650795285247746,160.59503858320596,Shoulder & Head,0,SMA,0.32142454302761464
35.0,Laki-laki,Freelance,Medan,4109373.9631473827,0,0.0,56.09044044666317,158.2196662477165,Moonsilk,1,SMP,0.16596685202001202
40.0,Laki-laki,PNS,Tanjung Pinang,6835064.461178982,0,1.0,50.63744013822257,158.72545006870394,Moonsilk,0,SMA,0.6317371473045089
54.0,Perempuan,PNS,Jakarta,6365540.346823055,0,0.0,49.93949705443525,158.82086094951822,Pantone,1,S1,0.5192856745794905
40.0,Perempuan,PNS,Banda Lampung,17672746.50190173,0,1.0,63.01633256569403,159.85462979272032,Moonsilk,1,S1,0.5758193248920532
34.0,Laki-laki,Pegawai swasta,Jambi,6635050.794836509,0,0.0,65.11845840643683,157.86698733384603,Pantone,0,S1,0.24865322442835114
37.0,Perempuan,Freelance,Denpasar,7588845.857909412,0,0.0,45.52746093889196,155.20583643944616,Shoulder & Head,0,S2,-0.020349345414280358
32.0,Perempuan,PNS,Palu,24464689.669206284,0,0.0,52.41336350612917,160.35781894695998,Pantone,0,SD,0.2713148134749722
41.0,Laki-laki,Pegawai swasta,Bengkulu,4615049.631030325,0,0.0,50.82700981832645,146.15126589298112,Deadbuoy,1,S1,0.3572930492771299
42.0,Perempuan,PNS,Serang,4482956.181058133,0,0.0,50.44828266214182,155.08081276562592,Moonsilk,0,SMA,0.4158864958842379
39.0,Perempuan,Pegawai swasta,Banda Lampung,9847043.97161223,0,0.0,68.05439090477715,154.0559851135401,Deadbuoy,0,S1,0.12909891857017808
46.0,Laki-laki,PNS,Banda Aceh,9712339.25385596,0,0.0,55.7310241456534,156.1280598342333,Shoulder & Head,0,SMP,0.4504821091151556
24.0,Laki-laki,Pegawai swasta,Mamuju,7632332.302720582,0,0.0,53.78331169938959,156.55845822444684,Shoulder & Head,1,S1,0.3277200458870565
48.0,Laki-laki,Pegawai swasta,Jambi,8339976.148563064,0,0.0,51.85801044581285,155.6101082237504,Merpati,0,S2,0.3257146820893042
35.0,Laki-laki,Pengangguran,Pontianak,7321875.009793445,0,0.0,,146.6243250155811,Shoulder & Head,1,S2,0.6532505381149465
